0.6152567509108282, 1.4307286549266385
0.8929251233741935, 1.4240203186635547
1.1289013291361423, 1.4102444104352894
1.2191189503506146, 1.4033252184340177
0.9762183462728706, 1.4206036747577353
1.3440314515473837, 1.3929347162244339
1.5452398889237111, 1.368588687935536
1.7117352242169104, 1.3442036122877137
1.8643453186768584, 1.3198029176963222
1.933716856540622, 1.3093499397124604
2.100175747632159, 1.2779441489301657
2.2527676199912756, 1.2500330967715376
2.342912352802423, 1.22907247450132
2.4885616047449144, 1.201153612870907
2.68271808909963, 1.1557376297068052
