Hour,NormalizedLoad
321,0.80481689
322,0.797601761
323,0.778517353
324,0.776578426
325,0.778405517
326,0.761845591
327,0.762248196
328,0.761864476
329,0.757206362
330,0.750490571
331,0.776251369
332,0.763058392
333,0.751301133
334,0.758087219
335,0.748273896
336,0.763065405
337,0.779447329
338,0.755022675
339,0.765334551
340,0.766912611
341,0.779851564
342,0.774757772
343,0.78494491
344,0.789930549
345,0.765332172
346,0.770265326
347,0.773120959
348,0.760431182
349,0.760071072
350,0.76586974
351,0.751577643
352,0.772381439
353,0.758599786
354,0.772536264
355,0.79030606
356,0.808657651
357,0.790368729
358,0.801637052
359,0.80764536
360,0.81673339
361,0.845273921
362,0.8561504
363,0.846330354
364,0.888171245
365,0.89999235
366,0.925281346
367,0.935329501
368,0.931405214
369,0.905962442
370,0.939553306
371,0.92994822
372,0.929281444
373,0.933427984
374,0.905370151
375,0.910613878
376,0.898817206
377,0.906907484
378,0.904342525
379,0.927980361
380,0.918777974
381,0.904049926
382,0.89974042
383,0.914045108
384,0.878891319
385,0.917306258
386,0.901645536
387,0.902511949
388,0.921672226
389,0.924602322
390,0.944612679
391,0.954890724
392,0.955626905
393,0.93821838
394,0.961193121
395,0.9381618
396,0.927517696
397,0.924228688
398,0.902732213
399,0.897580551
400,0.905210305
401,0.899793235
402,0.901427202
403,0.922443658
404,0.914491394
405,0.90070801
406,0.917650445
407,0.914883723
408,0.892973777
409,0.904103878
410,0.900269281
411,0.897747835
412,0.910686094
413,0.920733118
414,0.939336566
415,0.948505953
416,0.951591563
417,0.933611922
418,0.952596329
419,0.939894373
420,0.924885557
421,0.92021868
422,0.904370785
423,0.893280189
424,0.906641735
425,0.902346523
426,0.900594106
427,0.916222665
428,0.918488583
429,0.899094201
430,0.922651735
431,0.912640439
432,0.895144795
433,0.911907312
434,0.899931144
435,0.896125397
436,0.918135858
437,0.922564612
438,0.94113434
439,0.956557763
440,0.957197527
441,0.935893168
442,0.95817855
443,0.940946636
444,0.932323089
445,0.920757102
446,0.911409986
447,0.898050402
448,0.91060847
449,0.905073685
450,0.905083109
451,0.924134189
452,0.920346268
453,0.911600638
454,0.925702107
455,0.921586624
456,0.900670622
457,0.93842079
458,0.931659886
459,0.918227482
460,0.935749031
461,0.94711159
462,0.964914061
463,0.962738017
464,0.968300533
465,0.948634467
466,0.95335167
467,0.940749199
468,0.932155982
469,0.931407229
470,0.925828298
471,0.9079277
472,0.917742094
473,0.883464416
474,0.899792379
475,0.898908596
476,0.882016565
477,0.871658126
478,0.878819508
479,0.863418901
480,0.842723838
481,0.865396342
482,0.837883717
483,0.842543598
484,0.852176553
485,0.832831384
486,0.823894123
487,0.856491749
488,0.814144001
489,0.823753773
490,0.817650686
491,0.801311307
492,0.79548358
493,0.794994795
494,0.77801725
495,0.776227858
496,0.774869484
497,0.775682598
498,0.763351364
499,0.787903239
500,0.774358364
501,0.767154373
502,0.774567734
503,0.761307736
504,0.775043678
505,0.794246536
506,0.771468273
507,0.784148173
508,0.785437243
509,0.787221095
510,0.787152469
511,0.795970692
512,0.802802622
513,0.779947508
514,0.781236398
515,0.779728231
516,0.763253293
517,0.768357971
518,0.76983596
519,0.754347454
520,0.778024074
521,0.765240463
522,0.78617472
523,0.794458059
524,0.812643465
525,0.796936574
526,0.812606607
527,0.815054802
528,0.821097494
529,0.850015446
530,0.856667909
531,0.85912324
532,0.894840472
533,0.907585506
534,0.932051125
535,0.947676014
536,0.945910563
537,0.920127138
538,0.95396889
539,0.939130871
540,0.939384474
541,0.94417031
542,0.916463717
543,0.917295759
544,0.910378586
545,0.915520416
546,0.913813233
547,0.935621429
548,0.927221788
549,0.915990804
550,0.910633995
551,0.924498583
552,0.894399644
553,0.922367398
554,0.918950018
555,0.910303369
556,0.93070922
557,0.935175143
558,0.95497104
559,0.969382626
560,0.963182894
561,0.947038759
562,0.966726005
563,0.948996749
564,0.941649896
565,0.931147678
566,0.919270325
567,0.908350891
568,0.915930805
569,0.912248623
570,0.907142506
571,0.929610681
572,0.920797905
573,0.910639274
574,0.927400404
575,0.919260463
576,0.898819683
577,0.90829377
578,0.900055777
579,0.896011234
580,0.91547299
581,0.922757733
582,0.937728625
583,0.951378505
584,0.952975118
585,0.935478156
586,0.9522553
587,0.938113513
588,0.921693172
589,0.916209498
590,0.900218465
591,0.892225524
592,0.899534938
593,0.893923363
594,0.894801925
595,0.917619337
596,0.911731857
597,0.896634745
598,0.915714236
599,0.908636781
600,0.889721903
601,0.898602782
602,0.888894216
603,0.888717578
604,0.905446268
605,0.914525189
606,0.930860059
607,0.943533951
608,0.942778726
609,0.919590334
610,0.945856068
611,0.927111628
612,0.912280444
613,0.903082359
614,0.893367927
615,0.883193258
616,0.89068666
617,0.887435168
618,0.881987351
619,0.906714591
620,0.902075622
621,0.885075617
622,0.906414377
623,0.896766951
624,0.874782984
625,0.910597737
626,0.910516889
627,0.890212144
628,0.9105396
629,0.920721507
630,0.937894085
631,0.934279734
632,0.941229147
633,0.921194635
634,0.922518473
635,0.915738819
636,0.907499264
637,0.903316852
638,0.895682505
639,0.872242859
640,0.883628342
641,0.85547766
642,0.864098174
643,0.870877256
644,0.85378593
645,0.838054612
646,0.844844353
647,0.836487486
648,0.809977958
649,0.831738558
650,0.804537671
651,0.810338262
652,0.821755649
653,0.803687508
654,0.79118057
655,0.823078864
656,0.776479389
657,0.786627804
658,0.779954107
659,0.765565716
660,0.762668645
661,0.763744661
662,0.746678856
663,0.742366317
664,0.742667977
665,0.737817315
666,0.729266572
667,0.757912766
668,0.737226756
669,0.731185423
670,0.733640532
671,0.725580781
672,0.741368838
673,0.754125924
674,0.73193977
675,0.745099336
676,0.745448632
677,0.750446828
678,0.745560089
679,0.75547981
680,0.758016447
681,0.739416065
682,0.735287721
683,0.741528947
684,0.719863654
685,0.729507712
686,0.727677684
687,0.709914527
688,0.734714042
689,0.726056185
690,0.738402893
691,0.750398264
692,0.769644951
693,0.75620355
694,0.766064389
695,0.765986882
696,0.778086558
697,0.808248994
698,0.810852787
699,0.813624814
700,0.853913445
701,0.862493392
702,0.886108307
703,0.900525902
704,0.900206603
705,0.871955582
706,0.904167928
707,0.896067451
708,0.896827481
709,0.899220954
710,0.875438618
711,0.875401781
712,0.866849041
713,0.874158431
714,0.872735094
715,0.894623266
716,0.883651712
717,0.871263567
718,0.864691926
719,0.884890286
720,0.849892382
721,0.886832553
722,0.874903962
723,0.874814844
724,0.891836491
725,0.90156766
726,0.916341747
727,0.93535939
728,0.935054437
729,0.915490232
730,0.936314619
731,0.919653152
732,0.913621634
733,0.9057371
734,0.88577037
735,0.883015307
736,0.892258712
737,0.892286955
738,0.887583302
739,0.910950402
740,0.910257221
741,0.892727534
742,0.911570871
743,0.908005341
744,0.892913243
745,0.908622805
746,0.902109985
747,0.897632632
748,0.918928031
749,0.926139289
750,0.944953497
751,0.961957064
752,0.955875891
753,0.941337872
754,0.962705221
755,0.947626431
756,0.934994457
757,0.929437626
758,0.913782766
759,0.911508681
760,0.922259282
761,0.913498282
762,0.920598683
763,0.939349143
764,0.934747782
765,0.925614325
766,0.943869964
767,0.938860386
768,0.921251459
769,0.930898133
770,0.922675274
771,0.924411091
772,0.939754881
773,0.95100854
774,0.972269868
775,0.985525228
776,0.98010322
777,0.966443628
778,0.985123259
779,0.970454451
780,0.954928527
781,0.95012815
782,0.935779468
783,0.925355247
784,0.935254687
785,0.935719151
786,0.933746864
787,0.951321862
788,0.94784969
789,0.937430723
790,0.954269446
791,0.954626653
792,0.933219572
793,0.970239312
794,0.96270586
795,0.950209582
796,0.966789221
797,0.978406913
798,1
799,0.990908798
800,0.996840757
801,0.974498077
802,0.986120573
803,0.968477321
804,0.963171373
805,0.961662983
806,0.954360179
807,0.932828364
808,0.940721642
809,0.906842159
810,0.913475286
811,0.923348726
812,0.898881536
813,0.884181489
814,0.892260686
815,0.875194782
816,0.8587197
817,0.873523931
818,0.848618095
819,0.846025617
820,0.861413394
821,0.838450726
822,0.834658808
823,0.863580469
824,0.819240397
825,0.829034249
826,0.82104693
827,0.809705907
828,0.800440081
829,0.797661174
830,0.782482659
831,0.782162062
832,0.777469641
833,0.777561353
834,0.767901644
835,0.791273194
836,0.777190839
837,0.765386704
838,0.771882007
839,0.762747052
840,0.772027556
841,0.784493072
842,0.759771139
843,0.768527403
844,0.769189596
845,0.776697483
846,0.777829441
847,0.78222925
848,0.791547495
849,0.766270094
850,0.766142199
851,0.768756901
852,0.752779127
853,0.755073467
854,0.758274698
855,0.740233182
856,0.76152583
857,0.753409116
858,0.763053107
859,0.777837141
860,0.792788571
861,0.780468232
862,0.791749774
863,0.795239535
864,0.799302303
865,0.82815732
866,0.833746782
867,0.832952453
868,0.87720779
869,0.886572184
870,0.906653901
871,0.917745179
872,0.913913718
873,0.89468857
874,0.920401011
875,0.915329784
876,0.918213972
877,0.918721357
878,0.892400615
879,0.896963848
880,0.884799345
881,0.894265865
882,0.894746376
883,0.916021785
884,0.908008538
885,0.895402081
886,0.886048873
887,0.905443904
888,0.879787694
889,0.910391853
890,0.896824074
891,0.899290433
892,0.916606697
893,0.926402591
894,0.941745419
895,0.957179647
896,0.953090273
897,0.937995009
898,0.961455108
899,0.944801717
900,0.930800712
901,0.928265387
902,0.914846446
903,0.899980546
904,0.916318294
905,0.913695435
906,0.908390686
907,0.936299785
908,0.929428911
909,0.917855457
910,0.939605902
911,0.936717952
912,0.917664002
913,0.930986502
914,0.920667218
915,0.921252859
916,0.937954405
917,0.942588975
918,0.964114194
919,0.974989929
920,0.975723833
921,0.95507505
922,0.98098487
923,0.961079656
924,0.954393725
925,0.94901485
926,0.928246681
927,0.92183676
928,0.930342304
929,0.926606923
930,0.929444758
931,0.949328293
932,0.947719042
933,0.930797725
934,0.949921112
935,0.941444882
936,0.923279428
937,0.935690098
938,0.928999466
939,0.928060452
940,0.944950367
941,0.953756307
942,0.973168374
943,0.983049724
944,0.981213936
945,0.963963874
946,0.985356345
947,0.965734749
948,0.958793033
949,0.946317736
950,0.931773227
951,0.92298052
952,0.928785479
953,0.924642666
954,0.92612896
955,0.949135824
956,0.942236714
957,0.930878072
958,0.944814341
959,0.943293311
960,0.920970004
961,0.959008938
962,0.949866624
963,0.931506146
964,0.948906132
965,0.960351815
966,0.977537691
967,0.972446491
968,0.972789704
969,0.957682139
970,0.960766044
971,0.945886141
972,0.942528569
973,0.937567105
974,0.934890336
975,0.90777413
976,0.91584136
977,0.881345549
978,0.894687447
979,0.893323625
980,0.876869963
981,0.856839715
982,0.864253153
983,0.854563142
984,0.832793567
985,0.845935096
986,0.821781959
987,0.825301328
988,0.833778621
989,0.813815349
990,0.804617812
991,0.83507387
992,0.7932402
993,0.799773346
994,0.795019239
995,0.777068328
996,0.768760843
997,0.768662811
998,0.753874104
999,0.757552573
1000,0.750635332
1001,0.746254929
1002,0.7419069
1003,0.764002794
1004,0.74676402
1005,0.740787745
1006,0.746205178
1007,0.731827117
1008,0.746074558
1009,0.76484787
1010,0.73433648
1011,0.743804581
1012,0.742780089
1013,0.750213849
1014,0.749868023
1015,0.74989993
1016,0.762591588
1017,0.731459603
1018,0.735023663
1019,0.737120719
1020,0.724823412
1021,0.727468927
1022,0.726304116
1023,0.709917888
1024,0.727090478
1025,0.723040901
1026,0.730696987
1027,0.741841039
1028,0.760309838
1029,0.746560485
1030,0.754058089
1031,0.759449752
1032,0.766178807
1033,0.797181831
1034,0.801058197
1035,0.794095558
1036,0.839790002
1037,0.84847204
1038,0.870664559
1039,0.878182629
1040,0.8798037
1041,0.852793483
1042,0.881078684
1043,0.871620876
1044,0.872690248
1045,0.877214679
1046,0.848911062
1047,0.849283164
1048,0.839803364
1049,0.847763895
1050,0.845094139
1051,0.86704942
1052,0.854366457
1053,0.844832986
1054,0.835542282
1055,0.853862632
1056,0.820696741
1057,0.855002247
1058,0.841569582
1059,0.840065134
1060,0.856318416
1061,0.861587118
1062,0.880088294
1063,0.892024181
1064,0.88848807
1065,0.869325092
1066,0.892025697
1067,0.876893331
1068,0.861565419
1069,0.85732748
1070,0.836453947
1071,0.830312717
1072,0.838068881
1073,0.836176711
1074,0.82941608
1075,0.849377782
1076,0.851638697
1077,0.830617683
1078,0.848611696
1079,0.846456042
1080,0.825850766
1081,0.834834757
1082,0.824682138
1083,0.821564371
1084,0.844894863
1085,0.851785423
1086,0.872314371
1087,0.883564072
1088,0.8821003
1089,0.863340219
1090,0.880282613
1091,0.86325131
1092,0.855730758
1093,0.850229287
1094,0.83449586
1095,0.826093491
1096,0.83370678
1097,0.834461672
1098,0.835493145
1099,0.85222118
1100,0.851511641
1101,0.836133206
1102,0.855921437
1103,0.850409
1104,0.83048832
1105,0.847209663
1106,0.838653859
1107,0.834369646
1108,0.856867082
1109,0.860809929
1110,0.880078333
1111,0.896920602
1112,0.893060933
1113,0.875017699
1114,0.900443456
1115,0.877890334
1116,0.869298721
1117,0.860035655
1118,0.844250398
1119,0.84018135
1120,0.847121421
1121,0.841945093
1122,0.840781832
1123,0.863647096
1124,0.865106162
1125,0.844225741
1126,0.863387505
1127,0.857915953
1128,0.842062957
1129,0.874032743
1130,0.867352571
1131,0.853479018
1132,0.877548577
1133,0.882756455
1134,0.907786107
1135,0.899161737
1136,0.902015067
1137,0.885040778
1138,0.892780749
1139,0.87904793
1140,0.871945553
1141,0.876065008
1142,0.868237576
1143,0.841528703
1144,0.853697046
1145,0.819095252
1146,0.834178974
1147,0.837415642
1148,0.822961287
1149,0.805466288
1150,0.816540032
1151,0.804886872
1152,0.785433884
1153,0.808734564
1154,0.780506508
1155,0.784359437
1156,0.797744196
1157,0.779180131
1158,0.765363538
1159,0.799028809
1160,0.755198583
1161,0.768174089
1162,0.762755195
1163,0.74551564
1164,0.740585201
1165,0.737295006
1166,0.72379084
1167,0.726835967
1168,0.720293234
1169,0.721434213
1170,0.710022166
1171,0.733539323
1172,0.721026998
1173,0.710325507
1174,0.721282364
1175,0.708343396
1176,0.724823856
1177,0.738192111
1178,0.717649279
1179,0.72606465
1180,0.724856436
1181,0.736995204
1182,0.735472152
1183,0.740402446
1184,0.747561486
1185,0.720085459
1186,0.728407808
1187,0.727314831
1188,0.712018779
1189,0.71860051
1190,0.720529807
1191,0.70326227
1192,0.7203191
1193,0.71359567
1194,0.730750693
1195,0.740480357
1196,0.765302644
1197,0.746558037
1198,0.760032879
1199,0.766908816
1200,0.777137611
1201,0.799964337
1202,0.808333539
1203,0.806882422
1204,0.85277794
1205,0.859227702
1206,0.884514954
1207,0.897714093
1208,0.89828804
1209,0.873312887
1210,0.901971951
1211,0.900124803
1212,0.896436352
1213,0.901594898
1214,0.876931048
1215,0.875897648
1216,0.869297324
1217,0.87798435
1218,0.875676576
1219,0.897337544
1220,0.892414913
1221,0.87952854
1222,0.867798105
1223,0.887057635
1224,0.851499696
1225,0.886222091
1226,0.8766505
1227,0.874186982
1228,0.895955723
1229,0.904161541
1230,0.920473407
1231,0.933693687
1232,0.933530179
1233,0.912471849
1234,0.935908859
1235,0.916474142
1236,0.902657999
1237,0.900535547
1238,0.885592105
1239,0.873140472
1240,0.880957984
1241,0.874521251
1242,0.880691671
1243,0.894616448
1244,0.890982125
1245,0.879781856
1246,0.899064518
1247,0.893146244
1248,0.868039625
1249,0.883404026
1250,0.878352681
1251,0.871326512
1252,0.889104305
1253,0.89480661
1254,0.914431409
1255,0.928649465
1256,0.928604268
1257,0.913854594
1258,0.931539767
1259,0.916889963
1260,0.907806698
1261,0.894173325
1262,0.877318713
1263,0.871172373
1264,0.878540874
1265,0.873799134
1266,0.873721872
1267,0.890955529
1268,0.892045485
1269,0.875044454
1270,0.890439462
1271,0.888615513
1272,0.869422165
1273,0.88211757
1274,0.868710944
1275,0.871615534
1276,0.885529802
1277,0.891573699
1278,0.912378046
1279,0.928120052
1280,0.925088208
1281,0.908662413
1282,0.926584201
1283,0.910210393
1284,0.894300056
1285,0.89366047
1286,0.870862752
1287,0.864318276
1288,0.876595256
1289,0.872110788
1290,0.867799878
1291,0.885229085
1292,0.882963647
1293,0.871874953
1294,0.890961378
1295,0.882865746
1296,0.865693274
1297,0.895364314
1298,0.889945806
1299,0.876479847
1300,0.889759474
1301,0.902541321
1302,0.921133632
1303,0.914872574
1304,0.92176157
1305,0.897971949
1306,0.907688925
1307,0.89379907
1308,0.889733506
1309,0.885873443
1310,0.876955015
1311,0.855970112
1312,0.868529018
1313,0.83595645
1314,0.842431673
1315,0.845504221
1316,0.823369237
1317,0.812476055
1318,0.815136973
1319,0.808688726
1320,0.788049937
1321,0.806072349
1322,0.774640944
1323,0.779884015
1324,0.789021337
1325,0.774281873
1326,0.760486046
1327,0.786200078
1328,0.749523961
1329,0.75908741
1330,0.752462395
1331,0.735133525
1332,0.725408978
1333,0.729336613
1334,0.71473021
1335,0.710464012
1336,0.709881336
1337,0.700947967
1338,0.691958368
1339,0.720124808
1340,0.704467274
1341,0.691851869
1342,0.700095937
1343,0.692244554
1344,0.700511232
1345,0.718611044
1346,0.695971249
1347,0.701914839
1348,0.70461707
1349,0.707067569
1350,0.702388873
1351,0.70933398
1352,0.712982972
1353,0.688174799
1354,0.695476444
1355,0.699717197
1356,0.676327535
1357,0.683376601
1358,0.683828469
1359,0.666177389
1360,0.689244749
1361,0.67733078
1362,0.693963512
1363,0.702207215
1364,0.725745637
1365,0.708031121
1366,0.720028918
1367,0.726047567
1368,0.730087756
1369,0.75929331
1370,0.763602152
1371,0.762749626
1372,0.80265699
1373,0.81357212
1374,0.836262537
1375,0.853023448
1376,0.847770136
1377,0.829590116
1378,0.853081714
1379,0.846807655
1380,0.844978509
1381,0.852348322
1382,0.825687133
1383,0.822711277
1384,0.816640353
1385,0.816841924
1386,0.815477993
1387,0.841259513
1388,0.837149275
1389,0.823781152
1390,0.816074704
1391,0.832024465
1392,0.795752073
1393,0.835179627
1394,0.82244804
1395,0.824647684
1396,0.838223737
1397,0.84922179
1398,0.867624063
1399,0.882166707
1400,0.874558012
1401,0.855007106
1402,0.883358109
1403,0.865962972
1404,0.849714445
1405,0.848513153
1406,0.827048864
1407,0.822560796
1408,0.834052742
1409,0.826555459
1410,0.823459112
1411,0.846089036
1412,0.840631642
1413,0.827996751
1414,0.843793325
1415,0.841074267
1416,0.822006494
1417,0.836085734
1418,0.823156601
1419,0.821102401
1420,0.842501535
1421,0.845841312
1422,0.867767713
1423,0.880089417
1424,0.877662638
1425,0.863907049
1426,0.878449867
1427,0.863561303
1428,0.852148215
1429,0.846048439
1430,0.834542815
1431,0.825762441
1432,0.832756138
1433,0.829768052
1434,0.831480452
1435,0.846938624
1436,0.843914227
1437,0.832444608
1438,0.849404867
1439,0.843217572
1440,0.826714849
1441,0.837085289
1442,0.829396693
1443,0.832751856
1444,0.843785892
1445,0.854162574
1446,0.873939656
1447,0.887462351
1448,0.880046058
1449,0.862265453
1450,0.881459869
1451,0.866983443
1452,0.859672084
1453,0.852726347
1454,0.832738962
1455,0.829281486
1456,0.840819368
1457,0.835247246
1458,0.831797078
1459,0.852119476
1460,0.850263583
1461,0.833727433
1462,0.849617914
1463,0.846173729
1464,0.834384252
1465,0.860962315
1466,0.85050631
1467,0.841024574
1468,0.856689354
1469,0.871274547
1470,0.882766668
1471,0.879182986
1472,0.880769808
1473,0.86311491
1474,0.873763862
1475,0.856124527
1476,0.858920532
1477,0.857128675
1478,0.842407341
1479,0.825178741
1480,0.83776956
1481,0.809353952
1482,0.815093299
1483,0.815449432
1484,0.796907905
1485,0.790486975
1486,0.788635211
1487,0.787924134
1488,0.769952825
1489,0.785027834
1490,0.757823186
1491,0.757973269
1492,0.768927243
1493,0.753240644
1494,0.749002691
1495,0.772506107
1496,0.734899298
1497,0.742173756
1498,0.735907228
1499,0.722182236
1500,0.712526086
1501,0.71039951
1502,0.702171031
1503,0.694740213
1504,0.695501862
1505,0.693661138
1506,0.681416493
1507,0.698944822
1508,0.687552683
1509,0.68572582
1510,0.688853172
1511,0.674418169
1512,0.69137866
1513,0.704833099
1514,0.677656883
1515,0.691550674
1516,0.68886266
1517,0.694301924
1518,0.694921235
1519,0.698944478
1520,0.704423922
1521,0.686980796
1522,0.68697449
1523,0.68665286
1524,0.673896127
1525,0.675350738
1526,0.673043683
1527,0.664447881
1528,0.679957913
1529,0.672748469
1530,0.685946137
1531,0.694423581
1532,0.710828759
1533,0.705199163
1534,0.706709976
1535,0.715440993
1536,0.725111141
1537,0.746905299
1538,0.750430125
1539,0.754554785
1540,0.792317031
1541,0.804168195
1542,0.830154903
1543,0.841126631
1544,0.837177802
1545,0.822133744
1546,0.841542407
1547,0.831248935
1548,0.83418433
1549,0.833168369
1550,0.806370514
1551,0.807722529
1552,0.79860261
1553,0.802014452
1554,0.806449044
1555,0.819430372
1556,0.817831282
1557,0.801785817
1558,0.796027646
1559,0.811831992
1560,0.786759533
1561,0.808760783
1562,0.797478863
1563,0.798506
1564,0.818295152
1565,0.818488618
1566,0.837498257
1567,0.847443787
1568,0.840453699
1569,0.82977663
1570,0.846195539
1571,0.828426997
1572,0.818561744
1573,0.816155489
1574,0.79484098
1575,0.783502743
1576,0.796984955
1577,0.788892959
1578,0.789013635
1579,0.808656551
1580,0.810739262
1581,0.788160277
1582,0.81095665
1583,0.803048065
1584,0.785656902
1585,0.801389855
1586,0.784780639
1587,0.786416966
1588,0.804485915
1589,0.811947791
1590,0.831988696
1591,0.84229961
1592,0.832332347
1593,0.819217795
1594,0.835395416
1595,0.821041326
1596,0.808338787
1597,0.805300514
1598,0.788278396
1599,0.776831042
1600,0.790525969
1601,0.786173765
1602,0.783748469
1603,0.799317968
1604,0.801150566
1605,0.786125598
1606,0.8019201
1607,0.799331052
1608,0.780132873
1609,0.792067036
1610,0.779345342
1611,0.779663272
1612,0.799309925
1613,0.802047544
1614,0.822363843
1615,0.836050162
1616,0.827138504
1617,0.816613578
1618,0.835636299
1619,0.814480958
1620,0.8069936
1621,0.802559969
1622,0.782829611
1623,0.778623485
1624,0.783481618
1625,0.782716478
1626,0.783551397
1627,0.800655064
1628,0.801175617
1629,0.780852557
1630,0.797468658
1631,0.796044859
1632,0.780582449
1633,0.805673196
1634,0.797338695
1635,0.787316997
1636,0.799196815
1637,0.810914027
1638,0.832578592
1639,0.822651775
1640,0.825117925
1641,0.811731302
1642,0.816867037
1643,0.808674793
1644,0.804238467
1645,0.804228636
1646,0.788626754
1647,0.774686679
1648,0.781333254
1649,0.752530956
1650,0.766921115
1651,0.76707392
1652,0.748036306
1653,0.735344412
1654,0.735575137
1655,0.734356349
1656,0.713642145
1657,0.732349014
1658,0.70478527
1659,0.71075706
1660,0.720182189
1661,0.704238866
1662,0.694935447
1663,0.721464375
1664,0.687820903
1665,0.69473318
1666,0.691476486
1667,0.673323955
1668,0.663864078
1669,0.663939178
1670,0.654993885
1671,0.647149366
1672,0.64708437
1673,0.647239072
1674,0.63922845
1675,0.662231376
1676,0.646064978
1677,0.640824429
1678,0.646752889
1679,0.640059302
1680,0.655233711
1681,0.668616934
1682,0.641499415
1683,0.650456235
1684,0.652436383
1685,0.65660539
1686,0.660975928
1687,0.658737804
1688,0.66212722
1689,0.650328731
1690,0.649222485
1691,0.649611502
1692,0.632933814
1693,0.64276216
1694,0.643088828
1695,0.627144917
1696,0.648977483
1697,0.638145685
1698,0.657574202
1699,0.666707635
1700,0.680017727
1701,0.676895733
1702,0.687971889
1703,0.689370733
1704,0.704508073
1705,0.725927957
1706,0.73101808
1707,0.73371015
1708,0.774613828
1709,0.785522126
1710,0.811166589
1711,0.821994637
1712,0.818108215
1713,0.804602325
1714,0.822694625
1715,0.811852983
1716,0.813155948
1717,0.817319931
1718,0.795871102
1719,0.795290654
1720,0.786648185
1721,0.795718571
1722,0.79469875
1723,0.813612974
1724,0.801619938
1725,0.794360479
1726,0.79049437
1727,0.8028779
1728,0.77587054
1729,0.801663276
1730,0.787767771
1731,0.792188123
1732,0.811362261
1733,0.812608364
1734,0.832134906
1735,0.84478626
1736,0.836761364
1737,0.825122714
1738,0.839730163
1739,0.823809233
1740,0.81687315
1741,0.805208421
1742,0.792593647
1743,0.782046768
1744,0.796063432
1745,0.791026289
1746,0.791743789
1747,0.803597961
1748,0.807589681
1749,0.789720093
1750,0.808549249
1751,0.803234211
1752,0.787529945
1753,0.794291934
1754,0.783804106
1755,0.781404256
1756,0.802322088
1757,0.811293772
1758,0.826659519
1759,0.835939201
1760,0.829678034
1761,0.822227269
1762,0.833725062
1763,0.820686639
1764,0.8100047
1765,0.804599407
1766,0.78891694
1767,0.774256304
1768,0.789790595
1769,0.78208429
1770,0.786480152
1771,0.802289298
1772,0.79495686
1773,0.780567775
1774,0.796785254
1775,0.792882306
1776,0.783458606
1777,0.789498541
1778,0.774601076
1779,0.77732873
1780,0.796426119
1781,0.80053376
1782,0.821940919
1783,0.833944979
1784,0.827934138
1785,0.812501953
1786,0.829474691
1787,0.811724915
1788,0.802376111
1789,0.798885927
1790,0.782490328
1791,0.773544235
1792,0.781895389
1793,0.77828099
1794,0.779959142
1795,0.801030415
1796,0.796870463
1797,0.777866325
1798,0.794970536
1799,0.797442279
1800,0.776417409
1801,0.805783056
1802,0.797120287
1803,0.785249743
1804,0.800970701
1805,0.813284666
1806,0.833636932
1807,0.825002525
1808,0.830818459
1809,0.814543341
1810,0.819912366
1811,0.806070494
1812,0.808419405
1813,0.800349802
1814,0.793535599
1815,0.771571433
1816,0.780865632
1817,0.751516798
1818,0.766245441
1819,0.763798957
1820,0.749249115
1821,0.73456042
1822,0.738630285
1823,0.730764868
1824,0.7124695
1825,0.732258262
1826,0.710137221
1827,0.711873263
1828,0.722949453
1829,0.704889559
1830,0.694449061
1831,0.722451226
1832,0.682543482
1833,0.68981414
1834,0.686868469
1835,0.670327048
1836,0.663898873
1837,0.663228176
1838,0.653312457
1839,0.647902222
1840,0.646915609
1841,0.648161855
1842,0.636762721
1843,0.65224621
1844,0.639861867
1845,0.632200819
1846,0.642199153
1847,0.630470861
1848,0.645629012
1849,0.65575029
1850,0.632768059
1851,0.638505748
1852,0.643908596
1853,0.650612899
1854,0.65381888
1855,0.653061881
1856,0.657847867
1857,0.641451777
1858,0.641754233
1859,0.636009834
1860,0.626602148
1861,0.626490053
1862,0.625545967
1863,0.619225675
1864,0.631719829
1865,0.623238519
1866,0.643763796
1867,0.64994284
1868,0.664058054
1869,0.655285376
1870,0.661822233
1871,0.672826306
1872,0.679374216
1873,0.708338624
1874,0.705587191
1875,0.715392537
1876,0.755185993
1877,0.759656496
1878,0.785185914
1879,0.792757027
1880,0.792877379
1881,0.78045286
1882,0.797350431
1883,0.788310766
1884,0.791443845
1885,0.790923117
1886,0.770721931
1887,0.770803496
1888,0.76613455
1889,0.771416231
1890,0.769349031
1891,0.787515749
1892,0.780851808
1893,0.772118917
1894,0.762027748
1895,0.776850601
1896,0.745292974
1897,0.772713505
1898,0.757698535
1899,0.765904416
1900,0.777986022
1901,0.787607897
1902,0.805113653
1903,0.819637301
1904,0.807426224
1905,0.798084378
1906,0.813534492
1907,0.798639158
1908,0.788235767
1909,0.782743852
1910,0.766162205
1911,0.759548734
1912,0.769230871
1913,0.767199081
1914,0.765845802
1915,0.783066824
1916,0.77873379
1917,0.767300242
1918,0.785189394
1919,0.777668291
1920,0.765600343
1921,0.77468009
1922,0.758758513
1923,0.758773258
1924,0.782799665
1925,0.787648822
1926,0.808787675
1927,0.818590386
1928,0.814562958
1929,0.799540825
1930,0.819227283
1931,0.802369071
1932,0.790527787
1933,0.783743874
1934,0.769349924
1935,0.764488785
1936,0.771310113
1937,0.768377972
1938,0.772498794
1939,0.78752339
1940,0.788625255
1941,0.773147972
1942,0.786836241
1943,0.785973498
1944,0.768042798
1945,0.781052501
1946,0.763057925
1947,0.763501113
1948,0.784465262
1949,0.791312518
1950,0.806920796
